gc_content gc_skew gc_culm
0.397 -8.31234256926952 -8.31234256926952
0.431 -12.7610208816705 -21.0733634509401
0.387 -17.312661498708 -38.3860249496481
0.389 -17.7377892030848 -56.1238141527329
0.375 -14.1333333333333 -70.2571474860662
0.382 -12.0418848167539 -82.2990323028202
0.393 9.9236641221374 -72.3753681806828
0.404 -5.44554455445545 -77.8209127351382
0.436 -15.5963302752294 -93.4172430103676
0.397 1.7632241813602 -91.6540188290074
0.388 -9.27835051546392 -100.932369344471
0.365 -14.5205479452055 -115.452917289677
0.403 -16.1290322580645 -131.581949547741
0.401 -2.24438902743142 -133.826338575173
0.374 -6.41711229946524 -140.243450874638
0.393 -3.81679389312977 -144.060244767768
0.392 -3.06122448979592 -147.121469257564
0.402 1.49253731343284 -145.628931944131
0.391 -8.95140664961637 -154.580338593747
0.416 -15.8653846153846 -170.445723209132
0.359 -10.3064066852368 -180.752129894369
0.397 -8.31234256926952 -189.064472463638
0.432 -12.037037037037 -201.101509500675
0.366 -12.0218579234973 -213.123367424172
0.383 0.261096605744125 -212.862270818428
0.37 5.40540540540541 -207.456865413023
0.391 -4.34782608695652 -211.804691499979
0.359 -5.2924791086351 -217.097170608614
0.385 -11.6883116883117 -228.785482296926
0.42 -15.2380952380952 -244.023577535021
0.378 -14.2857142857143 -258.309291820736
0.393 0.254452926208651 -258.054838894527
0.39 -9.23076923076923 -267.285608125296
0.419 -12.1718377088305 -279.457445834127
0.392 -2.04081632653061 -281.498262160657
0.361 1.38504155124654 -280.113220609411
0.414 -4.34782608695652 -284.461046696367
0.413 -14.7699757869249 -299.231022483292
0.428 -6.07476635514019 -305.305788838433
0.392 1.02040816326531 -304.285380675167
0.365 -6.84931506849315 -311.13469574366
0.396 -18.1818181818182 -329.316513925479
0.366 -3.82513661202186 -333.1416505375
0.414 -15.9420289855072 -349.083679523008
0.412 -16.504854368932 -365.58853389194
0.383 -10.7049608355091 -376.293494727449
0.39 -16.9230769230769 -393.216571650526
0.389 -12.5964010282776 -405.812972678803
0.412 -11.1650485436893 -416.978021222493
0.381 -5.51181102362205 -422.489832246115
0.381 -7.08661417322835 -429.576446419343
0.397 -12.3425692695214 -441.919015688865
0.376 -7.97872340425532 -449.89773909312
0.409 -12.958435207824 -462.856174300944
