gc_content gc_skew gc_culm
0.578 7.95847750865052 7.95847750865052
0.626 -1.2779552715655 6.68052223708502
0.639 5.4773082942097 12.1578305312947
0.648 4.32098765432099 16.4788181856157
0.638 0.626959247648903 17.1057774332646
0.64 4.6875 21.7932774332646
0.622 10.2893890675241 32.0826665007887
0.639 0.782472613458529 32.8651391142473
0.637 4.86656200941915 37.7317011236664
0.646 2.47678018575851 40.2084813094249
0.597 8.87772194304858 49.0862032524735
0.617 12.1555915721232 61.2417948245967
0.586 5.11945392491468 66.3612487495114
0.668 6.88622754491018 73.2474762944215
0.666 9.00900900900901 82.2564853034306
0.684 0.584795321637427 82.841280625068
0.649 -0.462249614791988 82.379031010276
0.631 7.44849445324881 89.8275254635248
0.571 4.37828371278459 94.2058091763094
0.593 15.008431703204 109.214240879513
0.645 10.077519379845 119.291760259358
0.638 10.0313479623824 129.323108221741
0.604 3.64238410596026 132.965492327701
0.625 4.32 137.285492327701
0.606 -3.3003300330033 133.985162294698
0.649 4.46841294298921 138.453575237687
0.67 8.65671641791045 147.110291655597
0.68 7.05882352941176 154.169115185009
0.658 3.64741641337386 157.816531598383
0.657 3.80517503805175 161.621706636435
0.64 2.8125 164.434206636435
0.669 9.41704035874439 173.851246995179
0.631 3.64500792393027 177.49625491911
0.625 2.4 179.89625491911
0.64 10 189.89625491911
0.584 7.19178082191781 197.088035741027
0.672 4.16666666666667 201.254702407694
0.658 -1.51975683890578 199.734945568788
0.633 5.84518167456556 205.580127243354
0.614 6.51465798045603 212.09478522381
0.642 1.55763239875389 213.652417622564
0.605 13.0578512396694 226.710268862233
0.643 2.95489891135303 229.665167773586
0.589 14.0916808149406 243.756848588527
0.605 10.7438016528926 254.500650241419
0.631 6.18066561014263 260.681315851562
0.597 13.2328308207705 273.914146672332
0.654 8.86850152905199 282.782648201384
0.685 11.8248175182482 294.607465719633
0.674 2.9673590504451 297.574824770078
0.654 -4.89296636085627 292.681858409221
0.675 12.8888888888889 305.57074729811
0.558 4.3010752688172 309.871822566928
0.623 -2.08667736757624 307.785145199351
0.609 -0.492610837438424 307.292534361913
0.606 -1.98019801980198 305.312336342111
0.582 4.12371134020619 309.436047682317
0.582 -0.687285223367698 308.748762458949
0.61 8.19672131147541 316.945483770425
0.606 4.95049504950495 321.89597881993
0.562 6.04982206405694 327.945800883987
0.62 10.3225806451613 338.268381529148
0.6 1 339.268381529148
0.633 3.94944707740916 343.217828606557
0.601 2.82861896838602 346.046447574943
0.595 -6.5546218487395 339.491825726204
0.605 3.80165289256198 343.293478618766
0.602 8.30564784053156 351.599126459297
0.65 -2.15384615384615 349.445280305451
0.641 -1.71606864274571 347.729211662705
0.641 2.65210608424337 350.381317746949
0.607 2.14168039538715 352.522998142336
0.577 -1.55979202772964 350.963206114606
0.632 3.79746835443038 354.760674469037
0.627 3.98724082934609 358.747915298383
0.665 8.87218045112782 367.62009574951
0.644 6.2111801242236 373.831275873734
0.611 5.40098199672668 379.232257870461
0.601 4.15973377703827 383.391991647499
0.653 9.03522205206738 392.427213699566
0.607 5.43657331136738 397.863787010934
0.645 4.49612403100775 402.359911041942
0.619 4.68497576736672 407.044886809308
0.61 -0.655737704918033 406.38914910439
0.617 6.96920583468395 413.358354939074
0.638 3.76175548589342 417.120110424968
0.68 2.05882352941176 419.178933954379
0.641 -0.78003120124805 418.398902753131
0.684 2.04678362573099 420.445686378862
0.593 2.19224283305228 422.637929211915
0.609 7.06075533661741 429.698684548532
0.583 6.00343053173242 435.702115080264
0.571 11.0332749562172 446.735390036482
0.593 11.6357504215852 458.371140458067
0.577 5.71923743500867 464.090377893075
0.615 13.4959349593496 477.586312852425
0.607 19.2751235584843 496.861436410909
0.583 7.37564322469983 504.237079635609
0.644 13.3540372670807 517.59111690269
0.67 17.910447761194 535.501564663884
0.63 11.1111111111111 546.612675774995
