gc_content gc_skew gc_culm
0.537 -2.42085661080074 -2.42085661080074
0.552 -6.15942028985507 -8.58027690065582
0.542 -10.7011070110701 -19.2813839117259
0.552 -3.6231884057971 -22.904572317523
0.559 -5.18783542039356 -28.0924077379166
0.551 -7.44101633393829 -35.5334240718549
0.575 -13.3913043478261 -48.924728419681
0.564 -13.4751773049645 -62.3999057246455
0.56 -13.5714285714286 -75.9713342960741
0.523 -13.5755258126195 -89.5468601086936
0.542 -2.5830258302583 -92.1298859389519
0.568 -1.05633802816901 -93.1862239671209
0.567 -8.28924162257496 -101.475465589696
0.486 7.40740740740741 -94.0680581822885
0.513 -3.31384015594542 -97.3818983382339
0.482 -9.12863070539419 -106.510529043628
0.624 -2.24358974358974 -108.754118787218
0.563 -7.28241563055062 -116.036534417768
0.561 -5.16934046345811 -121.205874881227
0.565 -6.90265486725664 -128.108529748483
0.579 -3.28151986183074 -131.390049610314
0.558 -1.0752688172043 -132.465318427518
0.547 -4.93601462522852 -137.401333052747
0.565 -1.23893805309735 -138.640271105844
0.521 -12.0921305182342 -150.732401624078
0.585 2.90598290598291 -147.826418718095
0.538 2.97397769516729 -144.852441022928
0.421 -3.08788598574822 -147.940327008676
0.542 -9.22509225092251 -157.165419259599
0.529 -7.75047258979206 -164.915891849391
0.562 -5.33807829181495 -170.253970141206
0.618 -6.79611650485437 -177.05008664606
0.609 -6.73234811165846 -183.782434757719
0.62 -0.967741935483871 -184.750176693202
0.614 -11.7263843648208 -196.476561058023
0.626 -4.79233226837061 -201.268893326394
0.618 -12.621359223301 -213.890252549695
0.556 0 -213.890252549695
0.51 -5.88235294117647 -219.772605490871
0.581 -10.8433734939759 -230.615978984847
0.587 -4.94037478705281 -235.5563537719
0.54 7.77777777777778 -227.778575994122
0.544 -13.2352941176471 -241.013870111769
0.525 -8.95238095238095 -249.96625106415
0.543 -2.02578268876611 -251.992033752916
0.57 5.6140350877193 -246.377998665197
0.583 -4.63121783876501 -251.009216503962
0.534 -1.49812734082397 -252.507343844786
0.573 -2.96684118673647 -255.474185031523
0.535 -5.04672897196262 -260.520914003485
0.564 -10.2836879432624 -270.804601946748
0.587 -10.0511073253833 -280.855709272131
0.542 -4.0590405904059 -284.914749862537
0.572 -1.3986013986014 -286.313351261138
0.597 5.19262981574539 -281.120721445393
0.517 -9.86460348162476 -290.985324927018
0.566 -7.77385159010601 -298.759176517124
0.587 -1.87393526405451 -300.633111781178
0.578 -2.07612456747405 -302.709236348652
0.626 -6.70926517571885 -309.418501524371
0.639 -5.16431924882629 -314.582820773197
0.656 -0.914634146341463 -315.497454919539
0.576 0 -315.497454919539
0.641 7.02028081123245 -308.477174108306
0.644 -1.5527950310559 -310.029969139362
0.608 3.28947368421053 -306.740495455152
0.625 -7.84 -314.580495455152
0.631 -1.743264659271 -316.323760114423
0.609 -5.09031198686371 -321.414072101286
0.591 -1.86125211505922 -323.275324216346
0.614 -9.77198697068404 -333.04731118703
0.553 -12.1157323688969 -345.163043555927
0.545 -0.917431192660551 -346.080474748587
0.596 -2.68456375838926 -348.765038506976
0.586 1.70648464163823 -347.058553865338
0.532 -7.14285714285714 -354.201411008195
0.482 -4.149377593361 -358.350788601556
0.461 1.51843817787419 -356.832350423682
0.538 -15.6133828996283 -372.44573332331
0.541 -9.42698706099815 -381.872720384309
0.561 -2.67379679144385 -384.546517175752
0.552 4.71014492753623 -379.836372248216
0.534 -5.2434456928839 -385.0798179411
0.522 -2.68199233716475 -387.761810278265
0.507 -13.6094674556213 -401.371277733886
0.532 -7.5187969924812 -408.890074726367
0.534 7.11610486891386 -401.773969857453
0.516 -4.26356589147287 -406.037535748926
0.555 -5.22522522522523 -411.262760974152
0.514 -2.33463035019455 -413.597391324346
0.522 1.14942528735632 -412.44796603699
0.548 1.09489051094891 -411.353075526041
0.567 1.58730158730159 -409.765773938739
0.525 -13.1428571428571 -422.908631081596
0.566 -4.24028268551237 -427.148913767109
0.593 6.23946037099494 -420.909453396114
0.552 -5.79710144927536 -426.706554845389
0.572 -7.34265734265734 -434.049212188047
0.564 -6.02836879432624 -440.077580982373
0.541 -16.0813308687616 -456.158911851134
0.566 -7.42049469964664 -463.579406550781
0.514 -7.00389105058366 -470.583297601365
0.507 -4.53648915187377 -475.119786753238
0.465 -4.94623655913978 -480.066023312378
0.513 -13.0604288499025 -493.126452162281
0.519 -10.9826589595376 -504.109111121818
0.528 -16.2878787878788 -520.396989909697
0.57 -2.80701754385965 -523.204007453557
0.553 -11.0307414104882 -534.234748864045
0.556 -4.67625899280576 -538.911007856851
0.551 -3.08529945553539 -541.996307312386
0.599 -14.8580968280467 -556.854404140433
0.56 -6.42857142857143 -563.282975569004
0.611 0.16366612111293 -563.119309447891
0.588 -3.74149659863946 -566.860806046531
0.524 -3.05343511450382 -569.914241161035
0.583 -2.22984562607204 -572.144086787107
0.572 -13.986013986014 -586.130100773121
0.497 3.420523138833 -582.709577634288
0.603 -3.15091210613599 -585.860489740424
0.527 -5.50284629981025 -591.363336040234
0.531 4.70809792843691 -586.655238111797
0.58 -11.0344827586207 -597.689720870418
0.515 -2.52427184466019 -600.213992715078
0.531 -9.98116760828625 -610.195160323364
0.506 -3.16205533596838 -613.357215659332
0.583 -8.06174957118353 -621.418965230516
0.548 -6.2043795620438 -627.62334479256
0.602 -0.664451827242525 -628.287796619802
0.577 -6.41247833622184 -634.700274956024
0.544 1.47058823529412 -633.22968672073
0.573 -9.94764397905759 -643.177330699788
0.591 1.86125211505922 -641.316078584728
0.545 1.28440366972477 -640.031674915004
0.541 2.03327171903882 -637.998403195965
0.575 4.69565217391304 -633.302751022052
0.517 -4.44874274661509 -637.751493768667
0.585 8.03418803418803 -629.717305734479
0.597 -3.51758793969849 -633.234893674177
0.62 -0.967741935483871 -634.202635609661
0.608 -2.63157894736842 -636.83421455703
0.616 1.62337662337662 -635.210837933653
0.544 -13.2352941176471 -648.4461320513
0.59 -8.47457627118644 -656.920708322487
0.621 -3.05958132045089 -659.980289642937
0.604 -7.94701986754967 -667.927309510487
0.555 -14.2342342342342 -682.161543744721
0.552 -5.43478260869565 -687.596326353417
0.557 -2.69299820466786 -690.289324558085
0.583 -2.91595197255575 -693.205276530641
0.546 -8.05860805860806 -701.263884589249
0.594 -1.34680134680135 -702.61068593605
0.585 -7.69230769230769 -710.302993628358
0.579 2.59067357512953 -707.712320053228
0.541 -0.55452865064695 -708.266848703875
0.583 -1.88679245283019 -710.153641156705
0.657 -0.15220700152207 -710.305848158227
0.554 -9.74729241877256 -720.053140577
0.6 -7.33333333333333 -727.386473910333
0.571 -1.22591943957968 -728.612393349913
0.626 -3.19488817891374 -731.807281528827
0.574 4.18118466898955 -727.626096859837
0.603 -5.80431177446103 -733.430408634298
0.573 -2.61780104712042 -736.048209681419
0.532 -4.13533834586466 -740.183548027283
0.572 2.44755244755245 -737.735995579731
0.629 -3.33863275039746 -741.074628330128
0.588 2.72108843537415 -738.353539894754
0.602 4.31893687707641 -734.034603017678
0.607 -11.3673805601318 -745.401983577809
0.568 -14.4366197183099 -759.838603296119
0.577 -11.6117850953206 -771.45038839144
0.578 -8.65051903114187 -780.100907422582
0.595 -9.57983193277311 -789.680739355355
0.631 -9.66719492868463 -799.34793428404
0.582 -7.90378006872852 -807.251714352768
0.569 -15.6414762741652 -822.893190626933
0.546 7.69230769230769 -815.200882934626
0.561 2.67379679144385 -812.527086143182
0.592 -3.04054054054054 -815.567626683722
0.565 -11.5044247787611 -827.072051462483
0.573 2.61780104712042 -824.454250415363
0.571 -2.62697022767075 -827.081220643034
0.581 -10.8433734939759 -837.92459413701
0.575 -7.82608695652174 -845.750681093531
0.603 -10.4477611940299 -856.198442287561
0.591 -0.50761421319797 -856.706056500759
0.568 -7.74647887323944 -864.452535373999
0.551 4.17422867513612 -860.278306698862
0.622 -7.71704180064309 -867.995348499506
0.625 3.04 -864.955348499506
0.647 -5.40958268933539 -870.364931188841
0.565 0.530973451327434 -869.833957737514
0.589 0.169779286926995 -869.664178450587
0.612 -1.63398692810458 -871.298165378691
0.543 -5.34069981583794 -876.638865194529
0.593 -1.85497470489039 -878.493839899419
0.555 -21.8018018018018 -900.295641701221
0.618 -4.20711974110032 -904.502761442322
0.546 -2.1978021978022 -906.700563640124
0.522 -3.06513409961686 -909.765697739741
0.6 8.33333333333333 -901.432364406407
0.612 3.59477124183007 -897.837593164577
0.625 -3.68 -901.517593164577
0.565 -3.00884955752212 -904.526442722099
0.542 2.9520295202952 -901.574413201804
0.622 6.10932475884244 -895.465088442962
0.621 16.9082125603865 -878.556875882575
0.642 7.78816199376947 -870.768713888806
0.59 -4.06779661016949 -874.836510498975
0.561 2.31729055258467 -872.519219946391
0.599 -15.5258764607679 -888.045096407159
0.58 -6.20689655172414 -894.251992958883
0.594 0 -894.251992958883
0.586 1.36518771331058 -892.886805245572
0.618 -5.50161812297735 -898.388423368549
0.606 4.62046204620462 -893.767961322345
0.563 -8.34813499111901 -902.116096313464
0.567 -0.17636684303351 -902.292463156497
0.599 -2.83806343906511 -905.130526595562
0.521 1.72744721689059 -903.403079378672
0.539 12.8014842300557 -890.601595148616
0.562 1.77935943060498 -888.822235718011
0.579 -0.172711571675302 -888.994947289686
0.582 -4.12371134020619 -893.118658629893
0.541 -10.90573012939 -904.024388759283
0.627 -0.797448165869219 -904.821836925152
0.634 -16.0883280757098 -920.910165000862
0.579 -3.62694300518135 -924.537108006043
0.573 -7.15532286212914 -931.692430868172
0.553 -3.07414104882459 -934.766571916997
0.617 -3.40356564019449 -938.170137557191
0.55 -12 -950.170137557191
0.616 -0.649350649350649 -950.819488206542
0.568 9.85915492957746 -940.960333276964
0.547 -10.4204753199269 -951.380808596891
0.638 -7.21003134796238 -958.590839944854
0.589 -5.26315789473684 -963.853997839591
0.604 -11.5894039735099 -975.443401813101
0.547 4.57038391224863 -970.873017900852
0.451 -0.221729490022173 -971.094747390874
0.576 -8.68055555555556 -979.77530294643
0.604 -6.29139072847682 -986.066693674906
0.606 -4.29042904290429 -990.357122717811
0.562 -10.6761565836299 -1001.03327930144
0.597 -10.8877721943049 -1011.92105149575
0.567 -6.87830687830688 -1018.79935837405
0.557 3.41113105924596 -1015.38822731481
0.559 -11.9856887298748 -1027.37391604468
0.532 0 -1027.37391604468
0.6 -3 -1030.37391604468
0.579 3.28151986183074 -1027.09239618285
0.608 0 -1027.09239618285
0.574 2.78745644599303 -1024.30493973686
0.492 -6.50406504065041 -1030.80900477751
0.591 1.86125211505922 -1028.94775266245
0.572 2.44755244755245 -1026.5002002149
0.515 4.07766990291262 -1022.42253031198
0.561 -1.96078431372549 -1024.38331462571
