gc_content gc_skew gc_culm
0.578 -1.3840830449827 -1.3840830449827
0.582 6.52920962199313 5.14512657701043
0.618 -3.55987055016181 1.58525602684862
0.681 -25.1101321585903 -23.5248761317417
0.672 -19.9404761904762 -43.4653523222179
0.702 -18.2336182336182 -61.6989705558361
0.72 -13.3333333333333 -75.0323038891695
0.699 -10.4434907010014 -85.4757945901709
0.716 -13.4078212290503 -98.8836158192212
0.697 -15.06456241033 -113.948178229551
0.702 -15.0997150997151 -129.047893329266
0.675 -8.44444444444444 -137.492337773711
0.679 -16.9366715758468 -154.429009349558
0.638 -10.9717868338558 -165.400796183413
0.657 -12.0243531202435 -177.425149303657
0.697 -7.31707317073171 -184.742222474389
0.707 -9.75954738330976 -194.501769857698
0.686 -13.1195335276968 -207.621303385395
0.683 -17.1303074670571 -224.751610852452
0.661 -15.5824508320726 -240.334061684525
0.654 -14.6788990825688 -255.012960767094
0.707 -17.6803394625177 -272.693300229611
0.709 -10.5782792665726 -283.271579496184
0.662 -9.96978851963746 -293.241368015821
0.64 -15.3125 -308.553868015821
0.691 -24.1678726483357 -332.721740664157
0.697 -15.06456241033 -347.786303074487
0.671 -22.8017883755589 -370.588091450046
0.636 -16.3522012578616 -386.940292707908
0.648 -8.33333333333333 -395.273626041241
0.674 -15.4302670623145 -410.703893103556
0.649 -18.0277349768875 -428.731628080443
0.685 -9.78102189781022 -438.512649978253
0.675 -9.33333333333333 -447.845983311587
0.659 -18.6646433990895 -466.510626710676
0.658 -21.8844984802432 -488.395125190919
0.671 -12.6676602086438 -501.062785399563
0.665 -17.8947368421053 -518.957522241668
0.709 -9.16784203102962 -528.125364272698
0.669 -14.4992526158445 -542.624616888543
0.681 -8.37004405286344 -550.994660941406
0.664 -15.3614457831325 -566.356106724538
0.633 -11.5323854660348 -577.888492190573
0.647 -6.64605873261206 -584.534550923185
0.713 -17.8120617110799 -602.346612634265
0.635 -8.34645669291339 -610.693069327179
0.65 -8.61538461538461 -619.308453942563
0.711 -17.2995780590717 -636.608032001635
0.677 -16.98670605613 -653.594738057765
0.643 -13.2192846034215 -666.814022661186
0.7 -9.14285714285714 -675.956879804044
0.7 -12.2857142857143 -688.242594089758
0.69 -13.3333333333333 -701.575927423091
0.672 -10.7142857142857 -712.290213137377
0.677 -11.0782865583456 -723.368499695723
0.669 -13.9013452914798 -737.269844987202
0.647 -16.2287480680062 -753.498593055209
0.655 -15.4198473282443 -768.918440383453
0.703 -13.5135135135135 -782.431953896966
0.709 -5.78279266572638 -788.214746562693
0.675 -9.62962962962963 -797.844376192322
0.675 -11.4074074074074 -809.25178359973
0.693 -8.8023088023088 -818.054092402039
0.679 -12.5184094256259 -830.572501827664
0.679 -15.7584683357879 -846.330970163452
0.705 -12.9078014184397 -859.238771581892
0.654 -9.48012232415902 -868.718893906051
0.626 -5.75079872204473 -874.469692628096
0.661 -10.7413010590015 -885.210993687097
0.649 -10.6317411402157 -895.842734827313
0.684 -18.4210526315789 -914.263787458892
0.692 -6.35838150289017 -920.622168961782
0.707 -15.1343705799151 -935.756539541697
0.697 -13.9167862266858 -949.673325768383
0.682 -18.475073313783 -968.148399082166
0.67 -18.5074626865672 -986.655861768733
0.682 -7.91788856304985 -994.573750331783
0.676 -10.0591715976331 -1004.63292192942
0.638 -7.52351097178683 -1012.1564329012
0.641 -11.0764430577223 -1023.23287595893
0.681 -13.0690161527166 -1036.30189211164
0.692 -10.9826589595376 -1047.28455107118
0.649 -12.1725731895223 -1059.4571242607
0.67 -17.6119402985075 -1077.06906455921
0.694 -12.9682997118156 -1090.03736427102
0.69 -8.69565217391304 -1098.73301644494
0.659 -14.1122913505311 -1112.84530779547
0.701 -6.99001426533524 -1119.8353220608
0.698 -13.7535816618911 -1133.5889037227
0.716 -7.26256983240223 -1140.8514735551
0.676 -8.28402366863905 -1149.13549722374
0.69 -12.1739130434783 -1161.30941026722
0.709 -6.91114245416079 -1168.22055272138
0.718 -22.2841225626741 -1190.50467528405
0.721 -17.6144244105409 -1208.11909969459
0.64 -8.4375 -1216.55659969459
0.692 -7.80346820809249 -1224.36006790268
0.717 -16.5969316596932 -1240.95699956238
0.679 -8.98379970544919 -1249.94079926783
0.7 -12.5714285714286 -1262.51222783925
0.684 -9.35672514619883 -1271.86895298545
0.658 -9.42249240121581 -1281.29144538667
0.673 -16.4933135215453 -1297.78475890821
0.659 -9.55993930197269 -1307.34469821019
0.682 -14.3695014662757 -1321.71419967646
0.689 -19.5936139332366 -1341.3078136097
0.674 -16.9139465875371 -1358.22176019724
0.682 -13.4897360703812 -1371.71149626762
0.636 -21.3836477987421 -1393.09514406636
0.679 -14.580265095729 -1407.67540916209
0.725 -19.7241379310345 -1427.39954709312
0.703 -13.5135135135135 -1440.91306060664
0.684 -18.4210526315789 -1459.33411323822
0.697 -12.4820659971306 -1471.81617923535
0.701 -18.4022824536377 -1490.21846168898
0.699 -16.1659513590844 -1506.38441304807
0.69 -13.3333333333333 -1519.7177463814
0.695 -11.0791366906475 -1530.79688307205
0.683 -14.787701317716 -1545.58458438977
0.693 -11.1111111111111 -1556.69569550088
0.705 -17.7304964539007 -1574.42619195478
0.645 -15.968992248062 -1590.39518420284
0.665 -14.5864661654135 -1604.98165036825
0.701 -12.4108416547789 -1617.39249202303
0.701 -9.84308131241084 -1627.23557333544
0.654 -14.6788990825688 -1641.91447241801
0.638 -14.7335423197492 -1656.64801473776
0.696 -11.4942528735632 -1668.14226761132
0.671 -12.0715350223547 -1680.21380263368
0.696 -11.2068965517241 -1691.4206991854
0.703 -10.099573257468 -1701.52027244287
0.726 -14.6005509641873 -1716.12082340706
0.711 -11.3924050632911 -1727.51322847035
0.683 -19.1800878477306 -1746.69331631808
0.688 -12.7906976744186 -1759.4840139925
0.703 -17.7809388335704 -1777.26495282607
0.682 -2.63929618768328 -1779.90424901375
0.715 -16.9230769230769 -1796.82732593683
0.694 -13.8328530259366 -1810.66017896277
0.689 -10.5950653120464 -1821.25524427481
0.722 -16.0664819944598 -1837.32172626927
0.689 -4.49927431059506 -1841.82100057987
0.704 -15.625 -1857.44600057987
0.685 -12.4087591240876 -1869.85475970395
0.69 -10.1449275362319 -1879.99968724019
0.705 -14.8936170212766 -1894.89330426146
0.648 -1.54320987654321 -1896.43651413801
0.674 -20.1780415430267 -1916.61455568103
0.668 -21.5568862275449 -1938.17144190858
0.655 -9.61832061068702 -1947.78976251926
0.683 -11.8594436310395 -1959.6492061503
0.735 -17.2789115646259 -1976.92811771493
0.713 -15.0070126227209 -1991.93513033765
0.667 -11.544227886057 -2003.47935822371
0.68 -10 -2013.47935822371
0.679 -15.4639175257732 -2028.94327574948
0.712 -15.7303370786517 -2044.67361282813
0.69 -13.3333333333333 -2058.00694616147
0.716 -13.4078212290503 -2071.41476739052
0.691 -1.88133140376266 -2073.29609879428
0.661 -3.7821482602118 -2077.07824705449
0.652 -7.97546012269939 -2085.05370717719
0.668 -6.88622754491018 -2091.9399347221
0.708 -7.34463276836158 -2099.28456749046
0.713 -18.9340813464236 -2118.21864883689
0.74 -20 -2138.21864883689
0.705 -11.2056737588652 -2149.42432259575
0.662 -3.92749244712991 -2153.35181504288
0.654 -7.3394495412844 -2160.69126458416
0.669 -8.81913303437967 -2169.51039761854
0.708 -5.64971751412429 -2175.16011513267
0.702 -4.55840455840456 -2179.71851969107
0.718 -8.07799442896936 -2187.79651412004
0.694 -14.1210374639769 -2201.91755158402
0.682 -10.8504398826979 -2212.76799146672
0.673 -15.3046062407132 -2228.07259770743
0.671 -11.4754098360656 -2239.5480075435
0.683 -12.7379209370425 -2252.28592848054
0.692 -14.1618497109827 -2266.44777819152
0.682 -18.7683284457478 -2285.21610663727
0.681 -15.4185022026432 -2300.63460883991
0.708 -10.4519774011299 -2311.08658624104
0.675 -4.2962962962963 -2315.38288253734
0.677 -9.89660265878877 -2325.27948519613
0.711 -14.2053445850914 -2339.48482978122
0.676 -11.2426035502959 -2350.72743333151
0.663 -11.0105580693816 -2361.7379914009
0.696 -16.6666666666667 -2378.40465806756
0.664 -9.33734939759036 -2387.74200746515
0.68 -11.7647058823529 -2399.50671334751
0.671 -16.2444113263785 -2415.75112467388
0.678 -10.0294985250737 -2425.78062319896
0.694 -10.3746397694525 -2436.15526296841
0.697 -13.3428981348637 -2449.49816110327
0.711 -14.2053445850914 -2463.70350568837
0.71 -7.6056338028169 -2471.30913949118
0.716 -10.0558659217877 -2481.36500541297
0.724 -13.8121546961326 -2495.1771601091
0.685 -15.3284671532847 -2510.50562726239
0.693 -10.8225108225108 -2521.3281380849
0.694 -12.1037463976945 -2533.43188448259
0.701 -14.4079885877318 -2547.83987307033
0.662 -14.1993957703927 -2562.03926884072
0.685 -8.90510948905109 -2570.94437832977
0.659 -16.236722306525 -2587.18110063629
0.69 -15.6521739130435 -2602.83327454934
0.678 -14.1592920353982 -2616.99256658474
0.696 -14.367816091954 -2631.36038267669
0.708 -13.8418079096045 -2645.20219058629
0.666 -12.9129129129129 -2658.11510349921
0.671 -19.8211624441133 -2677.93626594332
0.696 -13.5057471264368 -2691.44201306976
0.715 -7.69230769230769 -2699.13432076206
0.659 -14.1122913505311 -2713.2466121126
0.665 -16.390977443609 -2729.63758955621
0.682 -12.316715542522 -2741.95430509873
0.671 -10.8792846497765 -2752.8335897485
0.688 -9.01162790697674 -2761.84521765548
0.68 -14.1176470588235 -2775.9628647143
0.644 -14.2857142857143 -2790.24857900002
0.669 -12.7055306427504 -2802.95410964277
0.669 -8.22122571001495 -2811.17533535278
0.681 -14.8311306901615 -2826.00646604294
0.669 -15.695067264574 -2841.70153330752
0.709 -19.8871650211566 -2861.58869832868
0.729 -16.8724279835391 -2878.46112631221
0.679 -12.8129602356406 -2891.27408654786
0.68 -12.9411764705882 -2904.21526301844
0.7 -14.2857142857143 -2918.50097730416
0.656 -14.3292682926829 -2932.83024559684
0.636 -23.5849056603774 -2956.41515125722
0.678 -14.1592920353982 -2970.57444329262
0.657 -9.89345509893455 -2980.46789839155
0.714 -12.8851540616247 -2993.35305245318
0.695 -6.76258992805755 -3000.11564238123
0.666 -13.8138138138138 -3013.92945619505
0.657 -12.3287671232877 -3026.25822331833
0.714 -12.3249299719888 -3038.58315329032
0.699 -14.4492131616595 -3053.03236645198
0.711 -9.14205344585091 -3062.17441989783
0.669 -15.695067264574 -3077.86948716241
0.704 -15.625 -3093.49448716241
0.666 -15.3153153153153 -3108.80980247772
0.698 -18.0515759312321 -3126.86137840896
