gc_content gc_skew gc_culm
0.547 -7.49542961608775 -7.49542961608775
0.594 5.72390572390572 -1.77152389218203
0.552 0 -1.77152389218203
0.655 -7.48091603053435 -9.25243992271638
0.695 -11.6546762589928 -20.9071161817092
0.652 -10.4294478527607 -31.3365640344699
0.7 -9.14285714285714 -40.4794211773271
0.673 -12.927191679049 -53.4066128563761
0.656 -9.14634146341463 -62.5529543197907
0.583 -6.00343053173242 -68.5563848515231
0.635 -11.8110236220472 -80.3674084735704
0.624 -7.05128205128205 -87.4186905248525
0.656 0.914634146341463 -86.504056378511
0.619 -10.1777059773829 -96.6817623558939
0.665 -7.36842105263158 -104.050183408525
0.571 1.22591943957968 -102.824263968946
0.628 -0.318471337579618 -103.142735306525
0.621 3.7037037037037 -99.4390316028217
0.643 -6.99844479004666 -106.437476392868
0.639 -5.79029733959311 -112.227773732461
0.656 -14.6341463414634 -126.861920073925
0.679 -13.4020618556701 -140.263981929595
0.671 -5.51415797317437 -145.778139902769
0.631 5.86370839936609 -139.914431503403
0.627 1.43540669856459 -138.479024804839
0.601 4.15973377703827 -134.3192910278
0.572 -5.59440559440559 -139.913696622206
0.619 -13.4087237479806 -153.322420370187
0.582 -7.90378006872852 -161.226200438915
0.616 -4.54545454545455 -165.77165498437
0.621 -1.44927536231884 -167.220930346689
0.616 -7.46753246753247 -174.688462814221
0.594 -3.7037037037037 -178.392166517925
0.644 -2.79503105590062 -181.187197573825
0.62 -6.7741935483871 -187.961391122212
0.61 -0.983606557377049 -188.944997679589
0.573 -8.90052356020942 -197.845521239799
0.637 -4.55259026687598 -202.398111506675
0.662 1.51057401812689 -200.887537488548
0.583 -13.2075471698113 -214.095084658359
0.591 0.50761421319797 -213.587470445161
0.554 -0.36101083032491 -213.948481275486
0.568 -2.11267605633803 -216.061157331824
0.6 -2 -218.061157331824
0.619 -2.4232633279483 -220.484420659773
0.617 -4.37601296596434 -224.860433625737
0.581 -8.43373493975904 -233.294168565496
0.659 -11.3808801213961 -244.675048686892
0.652 1.84049079754601 -242.834557889346
0.664 1.20481927710843 -241.629738612238
0.591 -7.61421319796954 -249.243951810207
0.587 -9.02896081771721 -258.272912627924
0.606 -1.65016501650165 -259.923077644426
0.549 -1.63934426229508 -261.562421906721
0.56 -8.21428571428571 -269.776707621007
0.636 -10.377358490566 -280.154066111573
0.679 -9.57290132547864 -289.726967437051
0.627 -4.62519936204147 -294.352166799093
0.613 -1.79445350734095 -296.146620306434
0.634 -2.52365930599369 -298.670279612428
0.533 0.562851782363977 -298.107427830064
0.558 -4.3010752688172 -302.408503098881
0.614 -1.95439739413681 -304.362900493018
0.668 -4.19161676646707 -308.554517259485
0.681 1.02790014684288 -307.526617112642
0.626 2.87539936102236 -304.651217751619
0.672 1.78571428571429 -302.865503465905
0.61 -4.59016393442623 -307.455667400331
0.614 -8.14332247557003 -315.598989875901
0.635 -1.73228346456693 -317.331273340468
0.657 -4.71841704718417 -322.049690387652
0.61 -4.59016393442623 -326.639854322079
0.621 -4.34782608695652 -330.987680409035
0.647 -3.24574961360124 -334.233430022636
0.563 1.24333925399645 -332.99009076864
0.556 3.23741007194245 -329.752680696698
0.53 -3.39622641509434 -333.148907111792
0.491 9.16496945010183 -323.98393766169
0.574 -0.348432055749129 -324.332369717439
0.563 -3.73001776198934 -328.062387479429
