contig_1	Prodigal	CDS	2	3097	.	-	0	ID=BMGLHF_00005;Name=hypothetical protein;locus_tag=BMGLHF_00005;product=hypothetical protein
contig_1	Prodigal	CDS	3435	4472	.	-	0	ID=BMGLHF_00010;Name=Aldose 1-epimerase;locus_tag=BMGLHF_00010;product=Aldose 1-epimerase;Dbxref=SO:0001217,UniRef:UniRef50_A0A2M9BLC2
contig_1	Prodigal	CDS	4765	7395	.	+	0	ID=BMGLHF_00015;Name=Periplasmic beta-glucosidase;locus_tag=BMGLHF_00015;product=Periplasmic beta-glucosidase;Dbxref=SO:0001217,UniRef:UniRef50_A0A379MRB3
contig_1	Prodigal	CDS	7482	11024	.	-	0	ID=BMGLHF_00020;Name=hypothetical protein;locus_tag=BMGLHF_00020;product=hypothetical protein;Dbxref=PFAM:PF13585.9,PFAM:PF00801.23,PFAM:PF00801.23,PFAM:PF00801.23,PFAM:PF00801.23,PFAM:PF18911.3,PFAM:PF18911.3,PFAM:PF18911.3,PFAM:PF18911.3,PFAM:PF18911.3,PFAM:PF18911.3
contig_1	Prodigal	CDS	11210	12163	.	-	0	ID=BMGLHF_00025;Name=XdhC/CoxI family protein;locus_tag=BMGLHF_00025;product=XdhC/CoxI family protein;Dbxref=SO:0001217,UniRef:UniRef50_A0A4Q5W7Y2
contig_1	Prodigal	CDS	12163	13506	.	-	0	ID=BMGLHF_00030;Name=Phosphoenolpyruvate kinase;locus_tag=BMGLHF_00030;product=Phosphoenolpyruvate kinase;Dbxref=SO:0001217,UniRef:UniRef50_H8MMM1
contig_1	Prodigal	CDS	13610	14458	.	-	0	ID=BMGLHF_00035;Name=hydroxyisourate hydrolase;locus_tag=BMGLHF_00035;product=hydroxyisourate hydrolase;Dbxref=SO:0001217,UniRef:UniRef50_A0A4P7PUG9
contig_1	Prodigal	CDS	14485	15903	.	-	0	ID=BMGLHF_00040;Name=Cytochrome c domain-containing protein;locus_tag=BMGLHF_00040;product=Cytochrome c domain-containing protein;Dbxref=SO:0001217,UniRef:UniRef50_A0A849M4U8
contig_1	Prodigal	CDS	15907	16932	.	-	0	ID=BMGLHF_00045;Name=putative allantoicase;locus_tag=BMGLHF_00045;product=putative allantoicase;Dbxref=SO:0001217,UniRef:UniRef50_A0A511SWL8
contig_1	Prodigal	CDS	16914	18242	.	-	0	ID=BMGLHF_00050;Name=Allantoinase;locus_tag=BMGLHF_00050;product=Allantoinase;Dbxref=SO:0001217,UniRef:UniRef50_A0A4P7PVM2
contig_1	Prodigal	CDS	18232	20547	.	-	0	ID=BMGLHF_00055;Name=hypothetical protein;locus_tag=BMGLHF_00055;product=hypothetical protein;Dbxref=PFAM:PF01315.25,PFAM:PF02738.21,PFAM:PF20256.1
contig_1	Prodigal	CDS	20566	21972	.	-	0	ID=BMGLHF_00060;Name=Xanthine dehydrogenase small subunit;locus_tag=BMGLHF_00060;product=Xanthine dehydrogenase small subunit;Dbxref=SO:0001217,UniRef:UniRef50_A0A2P8FUM4
contig_1	Prodigal	CDS	21972	22448	.	-	0	ID=BMGLHF_00065;Name=Guanine deaminase;locus_tag=BMGLHF_00065;product=Guanine deaminase;Dbxref=SO:0001217,UniRef:UniRef50_O34598
contig_1	Prodigal	CDS	22613	23662	.	+	0	ID=BMGLHF_00070;Name=MFS transporter;locus_tag=BMGLHF_00070;product=MFS transporter;Dbxref=SO:0001217,UniRef:UniRef50_A0A3C1T1P5
contig_1	Prodigal	CDS	23659	24156	.	+	0	ID=BMGLHF_00075;Name=hypothetical protein;locus_tag=BMGLHF_00075;product=hypothetical protein;Dbxref=PFAM:PF03266.18
contig_1	Prodigal	CDS	24184	24969	.	-	0	ID=BMGLHF_00080;Name=Usp domain-containing protein;locus_tag=BMGLHF_00080;product=Usp domain-containing protein;Dbxref=SO:0001217,UniRef:UniRef50_A0A3C1T1D1
contig_1	Prodigal	CDS	25095	25799	.	+	0	ID=BMGLHF_00085;Name=tRNA (guanine-N(7)-)-methyltransferase;locus_tag=BMGLHF_00085;product=tRNA (guanine-N(7)-)-methyltransferase;Dbxref=SO:0001217,UniRef:UniRef50_A0A172TXT5
contig_1	Prodigal	CDS	25780	25995	.	+	0	ID=BMGLHF_00090;Name=DUF5348 domain-containing protein;locus_tag=BMGLHF_00090;product=DUF5348 domain-containing protein;Dbxref=SO:0001217,UniRef:UniRef50_A0A327R3W8
contig_1	Prodigal	CDS	25961	26374	.	+	0	ID=BMGLHF_00095;Name=DNA-binding-1 domain-containing protein;locus_tag=BMGLHF_00095;product=DNA-binding-1 domain-containing protein;Dbxref=SO:0001217,UniRef:UniRef50_A0A8J2UFA4
contig_1	Prodigal	CDS	26443	27531	.	-	0	ID=BMGLHF_00100;Name=Virginiamycin B lyase;locus_tag=BMGLHF_00100;product=Virginiamycin B lyase;Dbxref=SO:0001217,UniRef:UniRef50_A0A4P7PXR5
contig_1	Prodigal	CDS	27677	28426	.	-	0	ID=BMGLHF_00105;Name=DNA-binding response regulator;locus_tag=BMGLHF_00105;product=DNA-binding response regulator;Dbxref=SO:0001217,UniRef:UniRef50_A0A3C1T5N8
contig_1	Prodigal	CDS	28423	30282	.	-	0	ID=BMGLHF_00110;Name=hypothetical protein;locus_tag=BMGLHF_00110;product=hypothetical protein
contig_1	Prodigal	CDS	30323	30985	.	-	0	ID=BMGLHF_00115;Name=hypothetical protein;locus_tag=BMGLHF_00115;product=hypothetical protein
contig_1	Prodigal	CDS	31097	31681	.	-	0	ID=BMGLHF_00120;Name=DUF420 domain-containing protein;locus_tag=BMGLHF_00120;product=DUF420 domain-containing protein;Dbxref=SO:0001217,UniRef:UniRef50_A0A1M3QW01
