contig_1	Prodigal	CDS	3	521	.	+	0	ID=KKEEPJ_00005;Name=hypothetical protein;locus_tag=KKEEPJ_00005;product=hypothetical protein;Dbxref=PFAM:PF13304.9,PFAM:PF00005.30
contig_1	Prodigal	CDS	606	917	.	+	0	ID=KKEEPJ_00010;Name=50S ribosomal protein L31;locus_tag=KKEEPJ_00010;product=50S ribosomal protein L31;Dbxref=SO:0001217,UniRef:UniRef50_G2I3G1
contig_1	Prodigal	CDS	983	1456	.	-	0	ID=KKEEPJ_00015;Name=DUF1465 domain-containing protein;locus_tag=KKEEPJ_00015;product=DUF1465 domain-containing protein;Dbxref=SO:0001217,UniRef:UniRef50_A0A350YJZ7
contig_1	tRNAscan-SE	tRNA	1654	1728	.	+	.	ID=KKEEPJ_00020;Name=tRNA-Gln(ttg);locus_tag=KKEEPJ_00020;product=tRNA-Gln(ttg);Dbxref=SO:0000261;gene=trnQ;anti_codon=ttg;amino_acid=Gln
contig_1	Prodigal	CDS	2064	3143	.	+	0	ID=KKEEPJ_00025;Name=DUF2336 domain-containing protein;locus_tag=KKEEPJ_00025;product=DUF2336 domain-containing protein;Dbxref=SO:0001217,UniRef:UniRef50_A0A350YJN7
contig_1	Prodigal	CDS	3186	4301	.	-	0	ID=KKEEPJ_00030;Name=hypothetical protein;locus_tag=KKEEPJ_00030;product=hypothetical protein
contig_1	Prodigal	CDS	4352	6184	.	-	0	ID=KKEEPJ_00035;Name=Beta-lactamase;locus_tag=KKEEPJ_00035;product=Beta-lactamase;Dbxref=SO:0001217,UniRef:UniRef50_D3NWM6
contig_1	Prodigal	CDS	6192	6707	.	-	0	ID=KKEEPJ_00040;Name=Rod shape-determining protein MreD;locus_tag=KKEEPJ_00040;product=Rod shape-determining protein MreD;Dbxref=SO:0001217,UniRef:UniRef50_A0A350YGZ9;gene=mreD
contig_1	Prodigal	CDS	6707	7603	.	-	0	ID=KKEEPJ_00045;Name=Cell shape-determining protein MreC;locus_tag=KKEEPJ_00045;product=Cell shape-determining protein MreC;Dbxref=SO:0001217,UniRef:UniRef50_A0A350YH00;gene=mreC
contig_1	Prodigal	CDS	7740	8780	.	-	0	ID=KKEEPJ_00050;Name=Cell shape-determining ATPase MreB%2C actin-like superfamily;locus_tag=KKEEPJ_00050;product=Cell shape-determining ATPase MreB%2C actin-like superfamily;Dbxref=COG:COG1077,COG:DZ,SO:0001217,UniRef:UniRef50_A0A097AQK6,UniRef:UniRef90_A0A1Y6B5R3;gene=mreB
contig_1	Prodigal	CDS	8977	9654	.	+	0	ID=KKEEPJ_00055;Name=TerC family protein;locus_tag=KKEEPJ_00055;product=TerC family protein;Dbxref=SO:0001217,UniRef:UniRef50_A0A1L7ABX3;gene=terC
contig_1	Prodigal	CDS	9598	10551	.	-	0	ID=KKEEPJ_00060;Name=Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha;locus_tag=KKEEPJ_00060;product=Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha;Dbxref=SO:0001217,UniRef:UniRef50_Q5P2J0
contig_1	Prodigal	CDS	10615	11070	.	-	0	ID=KKEEPJ_00065;Name=hypothetical protein;locus_tag=KKEEPJ_00065;product=hypothetical protein;Dbxref=PFAM:PF13673.10,PFAM:PF13508.10
contig_1	Prodigal	CDS	11075	11719	.	-	0	ID=KKEEPJ_00070;Name=N(6)-L-threonylcarbamoyladenine synthase;locus_tag=KKEEPJ_00070;product=N(6)-L-threonylcarbamoyladenine synthase;Dbxref=SO:0001217,UniRef:UniRef50_A0A355T979
contig_1	Prodigal	CDS	11719	12327	.	-	0	ID=KKEEPJ_00075;Name=NADPH-dependent oxidoreductase;locus_tag=KKEEPJ_00075;product=NADPH-dependent oxidoreductase;Dbxref=SO:0001217,UniRef:UniRef50_A0A3L7NH58
contig_1	Prodigal	CDS	12538	13107	.	+	0	ID=KKEEPJ_00080;Name=hypothetical protein;locus_tag=KKEEPJ_00080;product=hypothetical protein
contig_1	Prodigal	CDS	13121	13672	.	-	0	ID=KKEEPJ_00085;Name=hypothetical protein;locus_tag=KKEEPJ_00085;product=hypothetical protein;Dbxref=PFAM:PF08712.14
contig_1	Prodigal	CDS	13790	14389	.	+	0	ID=KKEEPJ_00090;Name=hypothetical protein;locus_tag=KKEEPJ_00090;product=hypothetical protein
contig_1	Prodigal	CDS	14407	15528	.	-	0	ID=KKEEPJ_00095;Name=DNA replication and repair protein RecF;locus_tag=KKEEPJ_00095;product=DNA replication and repair protein RecF;Dbxref=SO:0001217,UniRef:UniRef50_A0A350YJ14;gene=recF
contig_1	Prodigal	CDS	15569	16684	.	-	0	ID=KKEEPJ_00100;Name=Beta sliding clamp;locus_tag=KKEEPJ_00100;product=Beta sliding clamp;Dbxref=SO:0001217,UniRef:UniRef50_A9HI34
contig_1	Prodigal	CDS	16811	17653	.	-	0	ID=KKEEPJ_00105;Name=Glutamate racemase;locus_tag=KKEEPJ_00105;product=Glutamate racemase;Dbxref=SO:0001217,UniRef:UniRef50_A0A3A4NUZ8
contig_1	Prodigal	CDS	17658	19055	.	-	0	ID=KKEEPJ_00110;Name=NMO domain-containing protein;locus_tag=KKEEPJ_00110;product=NMO domain-containing protein;Dbxref=SO:0001217,UniRef:UniRef50_B9KHL3
contig_1	Prodigal	CDS	19099	19842	.	-	0	ID=KKEEPJ_00115;Name=Glycerophosphoryl diester phosphodiesterase;locus_tag=KKEEPJ_00115;product=Glycerophosphoryl diester phosphodiesterase;Dbxref=SO:0001217,UniRef:UniRef50_G7Z262
contig_1	Prodigal	CDS	19975	22092	.	-	0	ID=KKEEPJ_00120;Name=Polyribonucleotide nucleotidyltransferase;locus_tag=KKEEPJ_00120;product=Polyribonucleotide nucleotidyltransferase;Dbxref=SO:0001217,UniRef:UniRef50_Q9PGQ9
contig_1	Prodigal	CDS	22145	22570	.	-	0	ID=KKEEPJ_00125;Name=hypothetical protein;locus_tag=KKEEPJ_00125;product=hypothetical protein;Dbxref=PFAM:PF13673.10,PFAM:PF13508.10
contig_1	Prodigal	CDS	22579	22851	.	-	0	ID=KKEEPJ_00130;Name=30S ribosomal protein S15;locus_tag=KKEEPJ_00130;product=30S ribosomal protein S15;Dbxref=SO:0001217,UniRef:UniRef50_Q6NCN7
contig_1	Prodigal	CDS	22870	23616	.	-	0	ID=KKEEPJ_00135;Name=tRNA pseudouridine synthase B;locus_tag=KKEEPJ_00135;product=tRNA pseudouridine synthase B;Dbxref=SO:0001217,UniRef:UniRef50_A0A7X1ZH61
contig_1	Prodigal	CDS	23776	24156	.	-	0	ID=KKEEPJ_00140;Name=Ribosome-binding factor A;locus_tag=KKEEPJ_00140;product=Ribosome-binding factor A;Dbxref=SO:0001217,UniRef:UniRef50_A0A350YHR7
contig_1	Prodigal	CDS	24172	26820	.	-	0	ID=KKEEPJ_00145;Name=Translation initiation factor IF-2;locus_tag=KKEEPJ_00145;product=Translation initiation factor IF-2;Dbxref=SO:0001217,UniRef:UniRef50_A0A355TA42
contig_1	Prodigal	CDS	26817	27497	.	-	0	ID=KKEEPJ_00150;Name=YlxR domain-containing protein;locus_tag=KKEEPJ_00150;product=YlxR domain-containing protein;Dbxref=SO:0001217,UniRef:UniRef50_A0A355T983;gene=ylxR
contig_1	Prodigal	CDS	27525	29027	.	-	0	ID=KKEEPJ_00155;Name=Transcription termination/antitermination protein NusA;locus_tag=KKEEPJ_00155;product=Transcription termination/antitermination protein NusA;Dbxref=SO:0001217,UniRef:UniRef50_D5BU78;gene=nusA
contig_1	Prodigal	CDS	29050	29565	.	-	0	ID=KKEEPJ_00160;Name=Ribosome maturation factor RimP;locus_tag=KKEEPJ_00160;product=Ribosome maturation factor RimP;Dbxref=SO:0001217,UniRef:UniRef50_A0A6N8XMH1;gene=rimP
contig_1	Prodigal	CDS	29788	31671	.	-	0	ID=KKEEPJ_00165;Name=Low affinity potassium transport system protein Kup;locus_tag=KKEEPJ_00165;product=Low affinity potassium transport system protein Kup;Dbxref=SO:0001217,UniRef:UniRef50_A1JHR6
contig_1	Prodigal	CDS	31983	32717	.	+	0	ID=KKEEPJ_00170;Name=hypothetical protein;locus_tag=KKEEPJ_00170;product=hypothetical protein
contig_1	Prodigal	CDS	32726	33439	.	-	0	ID=KKEEPJ_00175;Name=tRNA (guanine-N(7)-)-methyltransferase;locus_tag=KKEEPJ_00175;product=tRNA (guanine-N(7)-)-methyltransferase;Dbxref=SO:0001217,UniRef:UniRef50_A0A369TDH9
contig_1	Prodigal	CDS	33589	34059	.	+	0	ID=KKEEPJ_00180;Name=hypothetical protein;locus_tag=KKEEPJ_00180;product=hypothetical protein
contig_1	Prodigal	CDS	34068	35246	.	-	0	ID=KKEEPJ_00185;Name=S-adenosylmethionine synthase;locus_tag=KKEEPJ_00185;product=S-adenosylmethionine synthase;Dbxref=SO:0001217,UniRef:UniRef50_A9HE98
contig_1	Prodigal	CDS	35324	35776	.	-	0	ID=KKEEPJ_00190;Name=HTH cro/C1-type domain-containing protein;locus_tag=KKEEPJ_00190;product=HTH cro/C1-type domain-containing protein;Dbxref=SO:0001217,UniRef:UniRef50_A0A1Z8PUS5
contig_1	Prodigal	CDS	35872	37428	.	-	0	ID=KKEEPJ_00195;Name=hypothetical protein;locus_tag=KKEEPJ_00195;product=hypothetical protein;Dbxref=PFAM:PF20154.2
contig_1	Prodigal	CDS	37486	38412	.	-	0	ID=KKEEPJ_00200;Name=HlyC/CorC family transporter;locus_tag=KKEEPJ_00200;product=HlyC/CorC family transporter;Dbxref=SO:0001217,UniRef:UniRef50_A0A255XM77
contig_1	Prodigal	CDS	38409	38966	.	-	0	ID=KKEEPJ_00205;Name=hypothetical protein;locus_tag=KKEEPJ_00205;product=hypothetical protein
contig_1	Prodigal	CDS	39046	39969	.	+	0	ID=KKEEPJ_00210;Name=Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta;locus_tag=KKEEPJ_00210;product=Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta;Dbxref=SO:0001217,UniRef:UniRef50_Q2J2G6
