contig_1	Prodigal	CDS	3	179	.	+	0	ID=FKBHGK_00005;Name=cupin domain-containing protein;locus_tag=FKBHGK_00005;product=cupin domain-containing protein;Dbxref=SO:0001217,UniRef:UniRef50_UPI001F3959E0
contig_1	Prodigal	CDS	884	1990	.	+	0	ID=FKBHGK_00010;Name=hypothetical protein;locus_tag=FKBHGK_00010;product=hypothetical protein
contig_1	Prodigal	CDS	2101	4965	.	+	0	ID=FKBHGK_00015;Name=hypothetical protein;locus_tag=FKBHGK_00015;product=hypothetical protein;Dbxref=PFAM:PF13414.9,PFAM:PF13432.9,PFAM:PF13432.9,PFAM:PF13432.9,PFAM:PF13432.9,PFAM:PF13432.9,PFAM:PF14559.9,PFAM:PF14559.9,PFAM:PF14559.9,PFAM:PF07719.20,PFAM:PF07719.20,PFAM:PF07721.17,PFAM:PF13174.9,PFAM:PF13181.9,PFAM:PF13181.9,PFAM:PF17874.4
contig_1	Prodigal	CDS	5310	7115	.	-	0	ID=FKBHGK_00020;Name=Acetophenone carboxylase delta subunit;locus_tag=FKBHGK_00020;product=Acetophenone carboxylase delta subunit;Dbxref=SO:0001217,UniRef:UniRef50_A0A2S6RA70
contig_1	Prodigal	CDS	7118	9199	.	-	0	ID=FKBHGK_00025;Name=N-methylhydantoinase A;locus_tag=FKBHGK_00025;product=N-methylhydantoinase A;Dbxref=SO:0001217,UniRef:UniRef50_A0A840H4H0
contig_1	Prodigal	CDS	9237	10241	.	-	0	ID=FKBHGK_00030;Name=hypothetical protein;locus_tag=FKBHGK_00030;product=hypothetical protein
contig_1	Prodigal	CDS	10764	11681	.	-	0	ID=FKBHGK_00035;Name=Cation efflux family transporter;locus_tag=FKBHGK_00035;product=Cation efflux family transporter;Dbxref=SO:0001217,UniRef:UniRef50_A0A091AQB7
contig_1	Prodigal	CDS	12009	12740	.	-	0	ID=FKBHGK_00040;Name=hypothetical protein;locus_tag=FKBHGK_00040;product=hypothetical protein;Dbxref=PFAM:PF07691.15
contig_1	Prodigal	CDS	13029	14417	.	+	0	ID=FKBHGK_00045;Name=Short-chain fatty acid transporter;locus_tag=FKBHGK_00045;product=Short-chain fatty acid transporter;Dbxref=SO:0001217,UniRef:UniRef50_A0A661ESZ1
contig_1	Prodigal	CDS	14488	15630	.	-	0	ID=FKBHGK_00050;Name=hypothetical protein;locus_tag=FKBHGK_00050;product=hypothetical protein
contig_1	Prodigal	CDS	15765	16718	.	-	0	ID=FKBHGK_00055;Name=Cysteine synthase;locus_tag=FKBHGK_00055;product=Cysteine synthase;Dbxref=SO:0001217,UniRef:UniRef50_P45040
contig_1	Prodigal	CDS	16937	17458	.	+	0	ID=FKBHGK_00060;Name=Zn-protease domain-containing protein;locus_tag=FKBHGK_00060;product=Zn-protease domain-containing protein;Dbxref=SO:0001217,UniRef:UniRef50_A0A3E0X0V2
contig_1	Prodigal	CDS	17472	19010	.	+	0	ID=FKBHGK_00065;Name=hypothetical protein;locus_tag=FKBHGK_00065;product=hypothetical protein
contig_1	Prodigal	CDS	19031	19972	.	+	0	ID=FKBHGK_00070;Name=Alpha-L-glutamate ligase-like protein;locus_tag=FKBHGK_00070;product=Alpha-L-glutamate ligase-like protein;Dbxref=SO:0001217,UniRef:UniRef50_A0A0H3Z0Z6
contig_1	Prodigal	CDS	20295	21341	.	+	0	ID=FKBHGK_00075;Name=hypothetical protein;locus_tag=FKBHGK_00075;product=hypothetical protein
contig_1	Prodigal	CDS	21338	22393	.	-	0	ID=FKBHGK_00080;Name=Fructose-1%2C6-bisphosphatase class 1;locus_tag=FKBHGK_00080;product=Fructose-1%2C6-bisphosphatase class 1;Dbxref=SO:0001217,UniRef:UniRef50_I0IC00
contig_1	Prodigal	CDS	22694	23539	.	+	0	ID=FKBHGK_00085;Name=hypothetical protein;locus_tag=FKBHGK_00085;product=hypothetical protein;Dbxref=PFAM:PF00561.23,PFAM:PF12697.10,PFAM:PF02311.22,PFAM:PF02041.19,PFAM:PF07883.14
contig_1	Prodigal	CDS	23536	23904	.	+	0	ID=FKBHGK_00090;Name=hypothetical protein;locus_tag=FKBHGK_00090;product=hypothetical protein;Dbxref=PFAM:PF00561.23,PFAM:PF12697.10
contig_1	Prodigal	CDS	23928	24146	.	-	0	ID=FKBHGK_00095;Name=Formate dehydrogenase subunit delta;locus_tag=FKBHGK_00095;product=Formate dehydrogenase subunit delta;Dbxref=SO:0001217,UniRef:UniRef50_A0A5E6MA86
contig_1	Prodigal	CDS	24143	24556	.	-	0	ID=FKBHGK_00100;Name=hypothetical protein;locus_tag=FKBHGK_00100;product=hypothetical protein
contig_1	Prodigal	CDS	24967	25842	.	-	0	ID=FKBHGK_00105;Name=Molybdopterin domain-containing protein;locus_tag=FKBHGK_00105;product=Molybdopterin domain-containing protein;Dbxref=SO:0001217,UniRef:UniRef50_A0A3T1E0I8
contig_1	Prodigal	CDS	25809	26894	.	-	0	ID=FKBHGK_00110;Name=hypothetical protein;locus_tag=FKBHGK_00110;product=hypothetical protein
contig_1	Prodigal	CDS	26891	27826	.	-	0	ID=FKBHGK_00115;Name=hypothetical protein;locus_tag=FKBHGK_00115;product=hypothetical protein;Dbxref=PFAM:PF00111.30,PFAM:PF13510.9,PFAM:PF00037.30,PFAM:PF12837.10,PFAM:PF04879.19,PFAM:PF10588.12
contig_1	Prodigal	CDS	27877	29439	.	-	0	ID=FKBHGK_00120;Name=Formate dehydrogenase beta subunit;locus_tag=FKBHGK_00120;product=Formate dehydrogenase beta subunit;Dbxref=SO:0001217,UniRef:UniRef50_A0A7R8L6Q9
contig_1	Prodigal	CDS	29436	29924	.	-	0	ID=FKBHGK_00125;Name=NADH-quinone oxidoreductase subunit E;locus_tag=FKBHGK_00125;product=NADH-quinone oxidoreductase subunit E;Dbxref=SO:0001217,UniRef:UniRef50_V5E2J0
